Date,User,Tweet
2022-10-25 22:57:13+00:00,Cj82490633,@woye1 @officialABAT https://t.co/BB39Tm8ptx
2022-10-25 22:57:03+00:00,cater_ben,"@renoomokri hey @renoomokri do you know juventus s out of d uefa champions league?

dem nur quick score na em benfica obidiently act on der coach instructions n pounce on dem, it pays to b obidient"
2022-10-25 22:55:58+00:00,UgwumbaIkenna,@koredebello AVAILABLE 4 hukup
2022-10-25 22:55:30+00:00,BigPapa__1,"@dehonestnation @Obidient_4_2023 @Ade_Nurayn @Mr_JAGs 
Check his page 
Videos go choke you"
2022-10-25 22:55:30+00:00,Cj82490633,@Qdpaper2 https://t.co/zXEr2If5qN
2022-10-25 22:55:10+00:00,TOJUASIN,"@renoomokri The truth is often unpleasant because at your age you’re still shaking tables like a comedian. I would rather urge you to stay obidient because from a realistic point of view, Atiku has very low chance of becoming president with the PEOPLE DEMOCRATIC PARTY..."
2022-10-25 22:55:01+00:00,Olu_Banty07,@fkeyamo https://t.co/jzpMidLg5z
2022-10-25 22:54:21+00:00,Cj82490633,@fkeyamo https://t.co/NrAi5FUEGn
2022-10-25 22:54:02+00:00,Nongoaondongu,@_wa_chief @AjeboDanny All this girls wey the put breast and nyash online to attract customers will definitely concur to this sh*tty take
2022-10-25 22:52:51+00:00,MscEx019,"@LoveNemesisX @vallyberry01 @FinPlanKaluAja1 Check the reply that guy said like e no fit Google the state 

And even everyone like the response
I'm Obidient since from the beginning I no be new comer

Shay na so Una won dey treat people"
2022-10-25 22:52:09+00:00,okpunorJude,I just lost my dad now to the cold hand of death
2022-10-25 22:51:50+00:00,TryNaija,Nigeria reviews petroleum products pricing models – Businessday https://t.co/nSN5WfBHrp
2022-10-25 22:51:36+00:00,Chiefudo,@Spencer4true @PeterObi Tell me how the world works ?
2022-10-25 22:51:21+00:00,MuchTalksBlog1,"Breaking News!

@NgLabour flag becomes the first ever Nigerian political party flag to reach the highest mountain in Africa “Mountain Kilimanjaro” through A tanzania based Obidient @OGersh who decided to take this love to another level.

Now, the revolution is clear. #POisComing https://t.co/WS2QMstHx6"
2022-10-25 22:49:32+00:00,dozielord,@Mr_JAGs @officialABAT @KashimSM Since walk for obidient started every body start walk 😂
2022-10-25 22:49:25+00:00,onahzil,"Organic growth is more reliable and sustainable. #Obidient @PeterObi 

Rufai"
2022-10-25 22:49:11+00:00,NebolisaAbara,"@Demchille @ozor_justin And your name is David, how old was David when he became King?, Please try and be Obidient"
2022-10-25 22:48:51+00:00,Lawrenzo142,"@IamOwolewa @PeterObi @PoojaMedia @OgaNlaMedia @lollylarry1 @AyoOyalowo Your Candidate dey forbid Arisetv?if I talk now dem go say obidient are being rude,but I must talk,Dear Mr Olayinka owolewa with all due respect go chop aboki shit."
2022-10-25 22:47:38+00:00,Olu_Banty07,@Raqson09 Werey what happened to the big debt cause by APC already ?? Babu sense
2022-10-25 22:47:14+00:00,aidelomo_happy,"Lies ! Lies ! Obaseki can not try it , he knows clearly that he can’t . Edo’s are NOT  loyal to nobody and no political party. My Governor knows that and he won’t try that rubbish. EDO NO BE LAGOS ! I am OBIdient and we have our billboards all over Edo State . 

Soludo Gunduje https://t.co/tb6Hggw1iT"
2022-10-25 22:46:39+00:00,aidelomo_happy,"@fkeyamo Lies ! Lies ! Obaseki can not try it , he knows clearly that he can’t . Edo’s are NOT  loyal to nobody and no political party. My Governor knows that and he won’t try that rubbish. EDO NO BE LAGOS ! I am OBIdient and we have our billboards all over Edo State ."
2022-10-25 22:46:11+00:00,MrAyotee,"@oloruntobilobar @fkeyamo It's obvious you typed before you think
I don't blame you, an apple doesn't fall far its tree
The cankerworm eating Tinubu's brain has started to move to the followers. He talks before he thinks now his disciples type before they think, that's if they think at all"
2022-10-25 22:45:46+00:00,Frank39573444,@renoomokri This is Obidient https://t.co/GtA7pAXgYv
2022-10-25 22:45:10+00:00,Chiefudo,I am +1 today and one of my birthday wishes is that before my birthday next year @PeterObi would have become the Nigerian President  in Jesus name Amen!. https://t.co/KojFPTFInU
2022-10-25 22:45:04+00:00,Oly03573666,@ayoola_sirm Where's Nyomi Banxxx 🥺
2022-10-25 22:44:27+00:00,genxys,@Jack_ng01 This post is not it…leading voices in this Obidient movement may end up spoiling it. 🤦🏽‍♂️🤦🏽‍♂️
2022-10-25 22:44:10+00:00,Obidient_Jay,@Effectual_Obi Reno 🤣
2022-10-25 22:43:28+00:00,Emmanuel_Loti,"@jon_d_doe Greatttttt..
Agba you you are carried.
You can Piawa door."
2022-10-25 22:42:21+00:00,EnabuleleIyare,Nigeria 🇳🇬 and Nigerians will never know absolute political freedom until we all stand tall to do the right thing and defend the process that will cause that change we really crave. I am OBIDIENT 💯 https://t.co/F0TX6NesZG
2022-10-25 22:42:09+00:00,OmotolaJohn3,@FunmiKolz Third-party invited?🫣
2022-10-25 22:41:34+00:00,okongwuEjyze,"He will be back soon one of king of vawulence will be back soon,  Agbado boys and Mikano boys, ObIdient is amazing Nigerians who want a good governance, where son of nobody can be someone without any Godfather but his or her hard work, we do it with love, not hate, OBI IS COMING https://t.co/G27mcR4BAs"
2022-10-25 22:41:23+00:00,MrAyotee,"@fkeyamo An eye for an eye only doesn't make everyone go blind, it makes everyone loose an eye
😂😂😂😂😂😂😂😂

Shebi your foot soldiers dey do anyhow for Lagos ni
GSM go show you shege in Oyo
Don't forget Ademola Adeleke is coming in Osun
😂😂😂😂😂😂

Where will Tinubu win bayii?"
2022-10-25 22:40:20+00:00,Samuel38200986,"@AJ_Ibekwem @channelstv @PeterObi If chieftain of the PDP are losing hope and withdrawing their support from Atiku abubakar of the the PDP, their no hope for him to come third come 2023. Am obidient."
2022-10-25 22:38:34+00:00,NwanneRichard,@firstladyship What God can not do does not exist
2022-10-25 22:38:05+00:00,Prinz_Ahmad,@mummyk01 @tundeku2 @StFreakingKezy @Dontee___ @PeterObi Obidient clueless everywhere. 😂
2022-10-25 22:37:00+00:00,iamSwaga22,@Bolajuade @uty_onuk @toazman Even me that’s Obidient won’t tweet such thing despite the wave and everything . SW for that matter where APC na all governors 🤣😀. Omoooo make people go and strategize for 2027 abeg
2022-10-25 22:36:49+00:00,alagbapeteru,@tomilola0013 Beautiful hajia...⚘⚘⚘
2022-10-25 22:36:33+00:00,NwanneRichard,@Sports_Doctor2 No let @OfficialAPCNg and @OfficialPDPNig dey bobo you. They are both oozing with thievery and corruption
2022-10-25 22:35:55+00:00,MrAyotee,"@GboyegaOyetola @OfficialAPCNg @officialABAT @KashimSM With our own money, Mr Governor
We thank Olodumare for answering our prayers and kicking you out of the govt house
Come November 27, omi titun in Osun
Meanwhile in 2026, don't bother contesting"
2022-10-25 22:35:53+00:00,AWSOMEKITCHEN,@ChudeMedia man is a Terminator 😀😀
2022-10-25 22:35:26+00:00,olatayo_farook,@victorCsylvanus Customers o.. guy..
2022-10-25 22:34:38+00:00,TryNaija,"2023: Tinubu, Obi, others unveil agenda for Nigerian women – Vanguard https://t.co/0iWPLFxbuE"
2022-10-25 22:33:51+00:00,Idythforgod,@moridiyah @SaharaReporters I thought Yorubas get respect. Hypocrites
2022-10-25 22:33:15+00:00,MrAyotee,"@g_makuachukwu3 @officialABAT @KashimSM We know how it's done
😂😂😂😂😂😂😂
Osun money don go on top mobilization fee and souvenirs"
2022-10-25 22:33:11+00:00,AwunahNelly,@drpenking @AwunahNelly
2022-10-25 22:32:57+00:00,Emmynwaeze,@loyal_obidient @_weyimi @NgLabour @doyinokupe Kfb
2022-10-25 22:31:57+00:00,MercyAgera,"@IkukuomaC @_weyimi @ChudeMedia @itzz_blitz1 @urchilla01 @ChigozieIAlex @Topboychriss We are Obidient, Benue want just and fair play for all"
2022-10-25 22:29:51+00:00,BenueMentor,@FS_Yusuf_ SAME HERE OOH 😂😂☹️☹️
2022-10-25 22:28:58+00:00,asherforchrist,@jrnaib2 @PeterObi words thank God you are now #Obidient
2022-10-25 22:28:01+00:00,AwunahNelly,"@FS_Yusuf_ No he only MTN ,na all the network. E be like Buhari put hand."
2022-10-25 22:27:45+00:00,Dan_Innerh,"@Bint___Sadeeq If almighty give him right over you,he may assigned you to do so,if you denied it, mean you're are not obidient to him, she who fail to obey her husband she will never meet Manzon Rahama in the heaven."
2022-10-25 22:26:57+00:00,Clemz777,@renoomokri You're just Jobless..like this I'm sure you @renoomokri is now Obidient because no day you wake up and you did not spread the news of the Obidient movement..funny enough we don't even care if it's a good news or not because we already know you say them don buy your conscience
2022-10-25 22:26:43+00:00,TommyEm94907015,"@renoomokri FOOL!! RENO I SWEAR GOD WILL JUDGE YOU ACORDING TO YOUR HEART TOWARDS THIS ELECTION.FOR WISHING NIGERIA BAD,PLAGUES WILL VISIT YOU ,YOU WILL NEVER SEE GOOD.WE WILL WAIT FOR YOU AFTER THE CREATOR OF NIGERIA DELIVERS US FROM THE HANDS OF THE OPRESSORS .YOU CAN NEVER FIGHT GOD'SWORK"
2022-10-25 22:25:47+00:00,Dr_greatotuu,"When you pass through the waters, I will be with you; and when you pass through the rivers, they will not sweep over you. Even the water will be Obidient
.
.
.
.
Ambode Disgraceful Rufai Fuel Toto #Cheating Pastor Adeboye Horny of Ife Soludo Tinubu Ortom Cocaine Vauwlence Miracle https://t.co/y7NXcYDkTw"
2022-10-25 22:25:24+00:00,MrAyotee,"@DeleFarotimi Boss sir
Ti a ba pon iyan sinu ewe, ti a bu obe sinu epo epa. Eni ma yo, maa yo, eni ti o ni yo, ko ni yoo

Aja ti o ba sonu, ko ni gbo fere olode"
2022-10-25 22:24:29+00:00,Nnamdi92983868,What is all this na 😕 🤔 https://t.co/Kjp7f9VMyv
2022-10-25 22:24:05+00:00,OscarosharE,"@renoomokri Thesame people who coined ATIKULATE with Atiku have coined OBIdient with Obi
PDP=LP = Failure"
2022-10-25 22:23:59+00:00,olatayo_farook,@ToyosiGodwin Dildo
2022-10-25 22:23:37+00:00,iLoveMotion2,@Naija_PR Because of some part time plumbers ?
2022-10-25 22:23:27+00:00,Omoiyaoluko,"@Dinokaysman Taraba OBIdient chapter abeg make una dey try dey calm down ooo! Abeg try treat that guy with caution abeg, no politician has ever gotten a natural love like this in the history of Nigeria

Let's endeavour to translate all this to vote come 2023"
2022-10-25 22:23:25+00:00,OscarosharE,"@FS_Yusuf_ @PeterObi Thesame people who coined ATIKULATE with Atiku have coined OBIdient with Obi
PDP=LP = Failure"
2022-10-25 22:23:20+00:00,SteveDeGoverno3,I'm  OBIDIENT
2022-10-25 22:23:12+00:00,Emmanuel_Loti,"@VictorIsrael_ All the everybody.
Even my dead grand parents don tell me where thier PVC de sa make I carry am come https://t.co/uXIaCQKwSN that they will appear to vote Obi.
The babalawo in my village is doing promo for those with PVC 😂😂😂"
2022-10-25 22:23:03+00:00,realikeonwe,@alex_pato_44 @jon_d_doe You still didn't answer the question though.
2022-10-25 22:22:54+00:00,DP_Quest,"@DOlusegun Him better pass one incoherent old man wey dey always need interpreters for Nigerians to understand every of him single comments,"
2022-10-25 22:22:52+00:00,drip_emma,"@IamOwolewa Anymore if you cant see and decide for urself who ur candidate should be, is it until u fall from the fence u seating on?, I come in peace."
2022-10-25 22:22:46+00:00,OFinegirl,"@aziz_zgh Lies, it's Ronaldo's fault"
2022-10-25 22:21:49+00:00,uchgauche,"Where do you actually belong? I have watched you swing from tree to tree, and branch to branch. You dare to call Mr Peter Obi shallow. And who is that fathom Obidient, that called you? https://t.co/tRcx6Nam7s"
2022-10-25 22:21:34+00:00,OkaforKierian,@Osasbabyy No reason for the hair inside our nose to be growing longer and longer everyday too.
2022-10-25 22:21:33+00:00,Bj7super,"@teeana_world Which of Abraham?

The Abraham we know is not a thief and is not a drug baron"
2022-10-25 22:21:17+00:00,jacobceestine,@realmadriden @thibautcourtois That doesn't get well with me at all.
2022-10-25 22:21:10+00:00,Miscreantlife1,@itzz_blitz1 Dino the errand boy.
2022-10-25 22:20:59+00:00,MaryOmozusi,"@Boy_Tonero @BenHundeyin Ben is always on holiday in this kind of tweet. But let one obidient slap police now, you’ll see 10 thousand tweets of him saying rubbish. Mtcheeeew"
2022-10-25 22:20:41+00:00,DP_Quest,"@renoomokri Even my 12 years old nephew dey reason better that you,  abeg go remove that decoration biabia to receive sense"
2022-10-25 22:20:15+00:00,izz_olatunji,@zaynab__hamzat 😂😂
2022-10-25 22:20:10+00:00,drip_emma,"@IamOwolewa Mr No Candidate, I wonder why you chose to pick on Peter Obi interview on arisetv as a point to tackle and still say u dont have a candidate, when order candidate has refuse to appear on tv to state what nigeria will become if the affirm office. No one is ready to preach to you"
2022-10-25 22:19:30+00:00,ahmani_jay,@dotmanofficial Cook better food oh
2022-10-25 22:19:24+00:00,Miscreantlife1,Melembe Melembe https://t.co/rD12rJV7JH
2022-10-25 22:19:23+00:00,Nnamdi92983868,@adeyemi1_sherif @basit02 @DeeOneAyekooto Come 2023 for battle field leave talk no more rigging again na
2022-10-25 22:19:06+00:00,NDI4Ta,"@Rotankwot @NgLabour @PeterObi @ARISEtv I don't think you will ask hard question with this friendly face of yours , obidient is all over your body"
2022-10-25 22:18:48+00:00,kabaman11,@maaziakuchie @ChudeMedia Thanks for your understanding https://t.co/FYkN8SK51b
2022-10-25 22:18:33+00:00,NwanneRichard,@devaneeev I saw what you did there
2022-10-25 22:18:24+00:00,kay_kingsmen12,"@uchesame D voice of d People is d Voice of God. I expect @mrmacaronii to take side,he should start using his status to campaign and drive in more supporters for Obidient, his colleagues already identified themselves with Tinubu. We are in War, we must deliver 2023 election 4 peter Obi"
2022-10-25 22:18:24+00:00,LifeHackdemy,@woye1 It’s Tinubu o. Uncle Dele is ungrateful because of the person feeding him now. Unfortunately Jagaban is a good man and will easily forgive him.
2022-10-25 22:16:39+00:00,NwanneRichard,@Classic84073745 @Odogwu_____ Lagos is even owning @officialABAT
2022-10-25 22:16:21+00:00,OFinegirl,@mirrowjams The clown @elrufai will not see this ooo😂😂😂😂
2022-10-25 22:16:17+00:00,DP_Quest,"@channelstv So even oga @DeleMomodu dey tell Nigerians say @officialABAT thief even the manifesto wey him dey parade say na him own.?
Na wah Oo, even to your own Manifesto,  abeg @OfficialAPCNg make una come help baba out na"
2022-10-25 22:15:24+00:00,iam_emricko,"@FS_Yusuf_ Bro I’m obidient, but there’s relatively nothing to be happy about this clip.

Man should be really careful about his guards. Man if you let your guards down, anything fit happen ooo.
Tighten your circle, not until something happens. You know Nija political space more than us."
2022-10-25 22:14:35+00:00,Emmanuel_Loti,"@jon_d_doe Linda Ikeji apprentice.
The servant will always be greater than the master.
Madam do 1, apprentice wan do 3 😂😂
Who's asking you to go and win bread ? Are you expecting your Marriage to be a bread eating  competition 😂😂"
2022-10-25 22:14:34+00:00,omotosho_rasak,@SaharaReporters Please is he an OBIDIENT.
2022-10-25 22:13:59+00:00,deyoungmagister,"@sower_design @chrislexy @Elkrosmediahub Well, being an Eze stops you from many things actually.
That's why originally, it's not by choice but by descent."
2022-10-25 22:13:28+00:00,Stevekally1,@ruffydfire E Don tey for KD
2022-10-25 22:13:09+00:00,Idythforgod,@630bbba13a784b7 @buharislustdota What a condom could have safe the earth. Now this one will go and reproduce and set of him. 😫😫😫
2022-10-25 22:13:03+00:00,BenslySong,@Leatherback_ Can I pay my tuition deposit with it?
2022-10-25 22:12:30+00:00,OscarosharE,"@Makavelli275 Atiku Abubakar wasn't Fulani in 2018/2019... He suddenly became a Fulani extremist in 2022/2023.
The God of Buhari is exposing the enemies of Nigeria everyday.

Thesame people who coined ATIKULATE with Atiku have coined OBIdient with Obi
PDP=LP = Failure"
2022-10-25 22:12:22+00:00,insequense,"@VictorIsrael_ @PeterObi No vex this guy. Him go market black life jacket no dey, that na why. 
OBIdients, abeg, who can help? 
An obidient life jacket (black) required rather urgently. Thank you."
2022-10-25 22:12:20+00:00,AWSOMEKITCHEN,@edobor_ojetteh @_dinomelaye okowa still can't believe what is happening in his home town 😀😀😀😁😅🤣his people rejected him
2022-10-25 22:12:16+00:00,kelvinCray,@Ebrus1oo1 @Olahitan0 @AreaFada1 You stuck at making jokes
2022-10-25 22:12:03+00:00,Slimface_1,@PDPYOUTHOFFICE @atiku Hope is being obidient
2022-10-25 22:12:02+00:00,jonas33221100,@hiilex_b @jonas33221100
2022-10-25 22:12:02+00:00,rusev158,Kids? Una no do well o PDP https://t.co/N5fwy3WpoK
2022-10-25 22:11:33+00:00,jonas33221100,@fineboytunde_ @hiilex_b @jonas33221100
2022-10-25 22:11:10+00:00,amarachyhopey,"This are the youth who are tired of the situation of Nigeria
I remain OBIdient
#Obidatti023 #VotePeterObiForPresident2023 
#OBIdientlyYUSful https://t.co/MUU9SzWMje"
2022-10-25 22:11:00+00:00,deyoungmagister,"@chrislexy @sower_design @Elkrosmediahub In some cultures, you can only dance in one festival only, not all festivals.
In some other cultures, you're not expected to dance at all, while some will permit a specific kind of dance.
Watch closely, at one time he started moving his head, when he realised himself, he stopped."
2022-10-25 22:10:53+00:00,OBIDIENT_TVlive,@drpenking @marshal_crypt
2022-10-25 22:10:50+00:00,Miscreantlife1,@FinPlanKaluAja1 The farmers will make more money https://t.co/hgokCfLZyp
2022-10-25 22:10:44+00:00,OBIDIENT_TVlive,@drpenking @OBIDIENT_TVlive
2022-10-25 22:10:19+00:00,Idythforgod,@buharislustdota They actually did the name ceremony of this one. I pity some Parents really.
2022-10-25 22:10:05+00:00,ahmani_jay,"At least them no dey request for urgent 2k

                     😂😂😂 https://t.co/RIekdeEcK0"
2022-10-25 22:09:59+00:00,AFTADCHURCH,@channelstv Anybody that's wants to be popular will just insult Obi or OBIDIENT
2022-10-25 22:09:45+00:00,YorubaAb,#seyitinubu #weCantContinueLikethis #obidient #nigeria #Election2023 #NigeriaFloods #Angry Handwork man Speaks https://t.co/w9KDCD7KGC
2022-10-25 22:09:37+00:00,ahmani_jay,"@tweetsbyzyl At least them no dey request for urgent 2k

                     😂😂😂"
2022-10-25 22:09:21+00:00,Bj7super,@renoomokri Reno get answers on this first https://t.co/ykN2dCgY8p
2022-10-25 22:08:54+00:00,realikeonwe,@jon_d_doe Good night Agba the master .
2022-10-25 22:08:48+00:00,Ola_Geepee,@Hlincoln2 @legitCalculator Na wa o
2022-10-25 22:08:32+00:00,Cj82490633,@O_ssai https://t.co/eH1BXpnmPO
2022-10-25 22:08:16+00:00,apetifrancis1,@NGRLabourParty @apetifrancis1
2022-10-25 22:08:02+00:00,Miscreantlife1,"@lily_xoxxo Hey I'm bored, let's go brush."
2022-10-25 22:07:58+00:00,MrAyotee,"@MaaziEzeoke @atiku @PeterObi @officialABAT @OfficialAPCNg @NgLabour Tinubu cannot last 30 seconds unscripted without dropping a stinker
Atiku cannot do a live debate cos his brain is lifeless"
2022-10-25 22:07:54+00:00,realikeonwe,@damoenjoylife @SunzyShow @jon_d_doe See am here 😂😂😂 https://t.co/4xQTV5h4Jj
2022-10-25 22:07:34+00:00,Emmanuel_Loti,"@Michaelamunde @teeana_world Becos men don't vibe with senseless women who support BAT.
You de find man but you no want better future for the man."
2022-10-25 22:07:21+00:00,DP_Quest,@SaharaReporters Oga @fkeyamo you done see watin your fellow @DeleMomodu dey talk about you🤣😀😅😃😆😃😁
2022-10-25 22:07:08+00:00,Bj7super,@sugakhay @Bj7super
2022-10-25 22:06:51+00:00,realikeonwe,@SunzyShow @damoenjoylife @jon_d_doe Omo ehh guy 😂😂😂
2022-10-25 22:06:45+00:00,abiodun_swish,"@ErnestIke8 @PeterObi @ARISEtv @AishaYesufu When I talk about a few intelligent people in #obidient movement, you are one of them. Your engagement has been civil. I am following you abeg!"
2022-10-25 22:06:43+00:00,BenueMentor,@Muhammadkhaiar @ChigozieIAlex @Skytarget55 @FS_Yusuf_ @PeterObi THEY ARE TALKING ABOUT HUMAN BEING NOT ANIMAL 😂😂🤡
2022-10-25 22:06:17+00:00,realikeonwe,"@damoenjoylife @jon_d_doe Advise her to get pregnant for me abi wetin??

How una dey reason sef , like for your mind too I've tabled all my conversations with her ?"
2022-10-25 22:06:12+00:00,YorubaAb,#seyitinubu #weCantContinueLikethis #obidient #nigeria #Election2023 #NigeriaFloods Angry Handwork Man Speaks https://t.co/YZB3IUqZCB
2022-10-25 22:05:59+00:00,OFinegirl,@ruffydfire why 😂😂😂😂😂😂😂😂 https://t.co/j7vEannHme
2022-10-25 22:05:37+00:00,Cj82490633,@Qdpaper2 https://t.co/Vfv2MuuSQU
2022-10-25 22:05:29+00:00,AWSOMEKITCHEN,@_dinomelaye you lie oga..Bayelsa is #Obidient....#Obidient is bayesal..#LP #OBIDATTI023
2022-10-25 22:05:03+00:00,ahmani_jay,@SeerVoice @Chonsyy @PeterObi God forbid BAT thing
2022-10-25 22:04:29+00:00,BenueMentor,@torty_mercy 😂😂
2022-10-25 22:04:01+00:00,OFinegirl,"@PeterObi leads , @officialABAT and @atiku follows......
Vote wisely 😁
#Ukraine 
#PetrolDieselPrice
#PeterObiForPresident https://t.co/lXXStOxZXH"
2022-10-25 22:03:53+00:00,okaforsly,@Princeujay How can you compare and contrast wisdom from God and wisdom from money 💰
2022-10-25 22:03:52+00:00,UkachukwuJoshua,@ksywilliams21 @terryflewers Gabby LW🥺
2022-10-25 22:03:37+00:00,DP_Quest,"@channelstv I don't know why Oga  @DeleMomodu keep talking plenty plenty, Atleast let's know where you stand na, all these una fair weather politics no go help una, that's why with all the noise you make and interest you show, these guys you are busy having media rounds no really send you"
2022-10-25 22:03:32+00:00,UkachukwuJoshua,@ksywilliams21 @PoojaMedia En go stone Sancho ehh😹😹
2022-10-25 22:03:18+00:00,Idythforgod,@buharislustdota May God distance is from fraudsters . From those who have no business but can fund vote buying scheme in millions. Infact May God save us from Drug peddlers.
2022-10-25 22:03:15+00:00,BenueMentor,@codedchess @Topboychriss AWWW CLOWN 🤡 😂
2022-10-25 22:03:14+00:00,Cj82490633,@TheNationNews https://t.co/KzrEdF5odk
2022-10-25 22:03:06+00:00,ahmani_jay,"@Chonsyy @FS_Yusuf_ @PeterObi Wait oh… 

Are you serious 🧐??"
2022-10-25 22:03:01+00:00,plutonium712,@U_Rochas Why you go collect your wife own... Because she dey Obidient abi 😂😂
2022-10-25 22:02:58+00:00,kabaman11,"@1776_yori @orjaiski @ShehuSani What happened to zambia currency when a new govt came..

APC is a shame to africa, tufiakwa"
2022-10-25 22:02:53+00:00,okaforsly,His ment https://t.co/iZi7htzZES
2022-10-25 22:02:43+00:00,Bj7super,@drpenking @Bj7super
2022-10-25 22:01:42+00:00,Ebuka0042,@drpenking @Ebuka0042
2022-10-25 22:01:26+00:00,kabaman11,@1776_yori @orjaiski @ShehuSani Shame on you trying to defend failure.. tufia
2022-10-25 22:00:55+00:00,AgumaguEbubechi,"@Ojnasonic1 @PeterObi @Abdultinubu @abeke22 @Aikoges @BenHundeyin @ChifeDr @ChudeMedia @chioma_akobueze That's why we're voting them out.. we need a government that listen to her people, I am 100% Obidient and have no one else I can call than #Obidients"
2022-10-25 22:00:52+00:00,Cj82490633,@fkeyamo @officialABAT https://t.co/r5CWSBlI1C
2022-10-25 22:00:06+00:00,BenueMentor,IF THEY RUSH TINUBU LIKE THIS NA IGBOBI OR MORTUARY DIRECT🌝🌝🌚🌚☹️☹️💔😂 https://t.co/ec4QRi9aoR https://t.co/6jJ332WStB
2022-10-25 22:00:01+00:00,Bj7super,No be by sentiment. Time will tell. https://t.co/uoK5HPv9tZ
2022-10-25 21:59:29+00:00,Emmanuel_Loti,"@jon_d_doe On this particular tweet, it's obvious pple don't read to understand Sha.
A man is seen as a leader and this is so mole law of leadership.
If you are not ahead, how then can you lead ?
She read to reply and banter not to understand.
It's just simple knowledge."
2022-10-25 21:59:28+00:00,OBIdient_youth,@salisualfasaad @channelstv Now I know u are not normal
2022-10-25 21:59:14+00:00,TryNaija,Now or never — Opinion — The Guardian Nigeria News – Guardian Nigeria https://t.co/rLDF4CrGg8
2022-10-25 21:58:54+00:00,DP_Quest,"@dayoisrael Una don add Abraham for his name.?, if una like make una add Isreal 🤣😀😅😃😆😁"
2022-10-25 21:58:47+00:00,Simon_MiLes1,"If you put this energy in promoting who ever you want to vote , maybe you won't be this petty following Peter Obi everywhere, trying to know what he does and how he do things. 
If e sure for you promote your candidate https://t.co/HSDO5nHGP8"
2022-10-25 21:58:22+00:00,BenueMentor,@dozieweon @FS_Yusuf_ There’s nothing he can do there those children 🤷‍♂️
2022-10-25 21:58:03+00:00,Olu_Banty07,@fkeyamo https://t.co/etESytCiHV
2022-10-25 21:57:57+00:00,DP_Quest,"@GboyegaOyetola @OfficialAPCNg @officialABAT @KashimSM Baba abeg no use Osun state money mobilize for Tinubu Tinubu finish Ooo, becos to incoming govt go ask question, no talk say I no tell you ooo, al these party die minutes walk won't save you from leaving Govt house ASAP..GO AND EAT AGBADO WITH YOUR GODFATHER"
2022-10-25 21:57:44+00:00,iamokama1,"@renoomokri I said it, that this your unprovoked attack on PO and the obidient movement will have negative consequences. Imagine you with 2M followers and 2 hours after tweeting this have less than 200 engagement. Continue following them till there’s nothing left to write of you."
2022-10-25 21:57:41+00:00,jacobceestine,@Ogbeni_Sleem @GideonGeorge @GboyegaOyetola @OfficialAPCNg @officialABAT @KashimSM @PeterObi Your own madness is variable with time of elections.
2022-10-25 21:57:39+00:00,Olu_Banty07,@KadunaResident https://t.co/yc03pJl14R
2022-10-25 21:57:20+00:00,okaforsly,@ahmani_jay Go find food chop
2022-10-25 21:57:04+00:00,ThanksSoldier,"One of the dead victims of lekki massacre contacted Auntie Kemi from heaven, according to that message, the ghost said he's Obidient. Dead Obidients can now contact earth via thier WhatsApp group."
2022-10-25 21:55:56+00:00,Olu_Banty07,@GoziconC https://t.co/CJjphJ0bLo
2022-10-25 21:55:33+00:00,chukzeegeorge,@FrannyO86 @Chizzy868 @KnightSirdam @Endbadpolitics A little philistine decadence is good for the obidient movement. Facilitates team spirit.
2022-10-25 21:55:14+00:00,Kelsey_CFC,"This one Ekogo m SIMply OBIdient, @Topboychriss confirm this.
Where is Amechi sef.

Peter Obi is the next President of Nigeria. https://t.co/JLQBf11yI4"
2022-10-25 21:55:03+00:00,enny_obidient,@g_makuachukwu3 @officialABAT Report https://t.co/yAzw3bDVjF
2022-10-25 21:54:58+00:00,DP_Quest,"@AreaFada1 Oya tablenshaker @renoomokri come and collect your cold agbado surbs before the thing ice, ma to do like bird on top palm tree for that yonder .?? A former presidential Spokesman wey not fit be presidential candidate campaign Spokesboy🤣😀😅😃😆😁"
2022-10-25 21:54:35+00:00,chimaevery,"@IamOwolewa @PeterObi @PoojaMedia @OgaNlaMedia @lollylarry1 @AyoOyalowo At least he comes to be asked questions…

Not like the hider whose thoughts deviates from his brain 😂😂😂 https://t.co/oEk2H3fGd5"
2022-10-25 21:54:30+00:00,Obong_Ekpe,"You people should beg Peter Obi for us oh, he should stop jumping into canoes without life jackets, I no get strength oh.

I don't know what exactly is doing inside a tuke tuke canoe oh.

Epp me and beg him ohh"
2022-10-25 21:54:12+00:00,CurrentucheUche,Meanwhile this man is still working freezing https://t.co/bxszjWYzrN
2022-10-25 21:54:10+00:00,olatayo_farook,@victorCsylvanus Guy if I show you dm for my WhatsApp ehn wo ..
2022-10-25 21:53:47+00:00,Mario86036781,@Rasheethe Norms. Obi ordered Atiku Obeyed. Atiku self na lowkey Obidient. E no wan loud am. Lol.
2022-10-25 21:53:21+00:00,Emmanuel_Loti,"@Layemie001 That's a big day lie.
A very big falacy of generalization.
There ladies in thier 30's who are still premium gold my brother.
You de always go for Tiktok nd Snapchat babe na why you feel sa every girl de bad."
2022-10-25 21:53:06+00:00,jacobceestine,@_rollandochia_ And such nonsense will not happen again 🙏
2022-10-25 21:53:04+00:00,LadyXan_,@oghenekaroitene Amen.
